place_id,name,address,cuisine,parent_friendly_level,google_maps_url,phone,website_url,reservation_url
ChIJjcmjpX-pQjQRqOGHuRkF97M,聲島咖啡 Being Cafe,106台灣臺北市大安區古莊里師大路102巷18號1F,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=%E8%81%B2%E5%B3%B6%E5%92%96%E5%95%A1%20Being%20Cafe&query_place_id=ChIJjcmjpX-pQjQRqOGHuRkF97M,,,
ChIJ1-W8w1GvQjQRZu52WCjFKP0,薇瓦琪義式餐酒館,112台灣臺北市北投區中央里光明路2巷9號,義大利料理,中,https://www.google.com/maps/search/?api=1&query=%E8%96%87%E7%93%A6%E7%90%AA%E7%BE%A9%E5%BC%8F%E9%A4%90%E9%85%92%E9%A4%A8&query_place_id=ChIJ1-W8w1GvQjQRZu52WCjFKP0,,,
ChIJny7cm_mrQjQRXc1MKexwNQA,隱世餐酒館(台北永春店),110台灣臺北市信義區忠孝東路五段297號B1F,小酒館/餐酒館,中,https://www.google.com/maps/search/?api=1&query=%E9%9A%B1%E4%B8%96%E9%A4%90%E9%85%92%E9%A4%A8(%E5%8F%B0%E5%8C%97%E6%B0%B8%E6%98%A5%E5%BA%97)&query_place_id=ChIJny7cm_mrQjQRXc1MKexwNQA,,,
ChIJJaEM89GrQjQRqKxidvzyJJ4,曜日.早午餐 餐酒館（寵物友善）,106台灣臺北市大安區車層里仁愛路四段345巷15弄10號1 樓,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=%E6%9B%9C%E6%97%A5.%E6%97%A9%E5%8D%88%E9%A4%90%20%E9%A4%90%E9%85%92%E9%A4%A8%EF%BC%88%E5%AF%B5%E7%89%A9%E5%8F%8B%E5%96%84%EF%BC%89&query_place_id=ChIJJaEM89GrQjQRqKxidvzyJJ4,,,
ChIJM1BnxG6pQjQRwArEu0LDlvY,舊帳號,10491台灣臺北市中山區民安里中山北路一段140巷2號,義大利料理,中,https://www.google.com/maps/search/?api=1&query=%E8%88%8A%E5%B8%B3%E8%99%9F&query_place_id=ChIJM1BnxG6pQjQRwArEu0LDlvY,,,
ChIJNzF0i7qrQjQRs3YHL1ueTXg,醬飽早午餐,116台灣臺北市文山區景美里育英街5-1號,早午餐,中,https://www.google.com/maps/search/?api=1&query=%E9%86%AC%E9%A3%BD%E6%97%A9%E5%8D%88%E9%A4%90&query_place_id=ChIJNzF0i7qrQjQRs3YHL1ueTXg,,,
ChIJYRoU1marQjQROmsP8urhm8Y,關東本家-松山深夜美食巷弄美食,105台灣臺北市松山區吉祥路41號,日式料理,中,https://www.google.com/maps/search/?api=1&query=%E9%97%9C%E6%9D%B1%E6%9C%AC%E5%AE%B6-%E6%9D%BE%E5%B1%B1%E6%B7%B1%E5%A4%9C%E7%BE%8E%E9%A3%9F%E5%B7%B7%E5%BC%84%E7%BE%8E%E9%A3%9F&query_place_id=ChIJYRoU1marQjQROmsP8urhm8Y,,,
ChIJi5mZGV-pQjQR68UoZwRC5e0,露西森林・名日文化,104台灣臺北市中山區民安里中山北路一段66號7樓,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=%E9%9C%B2%E8%A5%BF%E6%A3%AE%E6%9E%97%E3%83%BB%E5%90%8D%E6%97%A5%E6%96%87%E5%8C%96&query_place_id=ChIJi5mZGV-pQjQR68UoZwRC5e0,,,
ChIJa52S0RmrQjQReEXMetVBYVM,饗旭咖啡,106台灣臺北市大安區芳和里樂業街128-8號,早午餐,中,https://www.google.com/maps/search/?api=1&query=%E9%A5%97%E6%97%AD%E5%92%96%E5%95%A1&query_place_id=ChIJa52S0RmrQjQReEXMetVBYVM,,,
ChIJg4NaH0urQjQRK2ZqWRK3uvo,䇺點早午餐。館,106台灣臺北市大安區群英里四維路198巷31弄8號,早午餐,中,https://www.google.com/maps/search/?api=1&query=%E4%87%BA%E9%BB%9E%E6%97%A9%E5%8D%88%E9%A4%90%E3%80%82%E9%A4%A8&query_place_id=ChIJg4NaH0urQjQRK2ZqWRK3uvo,,,
ChIJBUvHXwCrQjQRfRHgS9qInkw,ㄚ頭早午餐,105台灣臺北市松山區民有里民生東路三段127巷10號1樓,早午餐,中,https://www.google.com/maps/search/?api=1&query=%E3%84%9A%E9%A0%AD%E6%97%A9%E5%8D%88%E9%A4%90&query_place_id=ChIJBUvHXwCrQjQRfRHgS9qInkw,,,
ChIJNT6QrMCpQjQRH-6LmZg2YJk,ABOUT H Coffee,100台灣臺北市中正區梅花里忠孝東路二段39巷2弄18號1樓,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=ABOUT%20H%20Coffee&query_place_id=ChIJNT6QrMCpQjQRH-6LmZg2YJk,,,
ChIJw-mPDQmpQjQRw5KgXJsem1Q,ACME,111台灣台北市士林区承德里剑潭路1號7樓,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=ACME&query_place_id=ChIJw-mPDQmpQjQRw5KgXJsem1Q,,,
ChIJYw8FAUapQjQRJsabw9DQEbs,ADDICT沉癮餐酒館,104台灣臺北市中山區正得里中山北路一段73號,小酒館/餐酒館,中,https://www.google.com/maps/search/?api=1&query=ADDICT%E6%B2%89%E7%99%AE%E9%A4%90%E9%85%92%E9%A4%A8&query_place_id=ChIJYw8FAUapQjQRJsabw9DQEbs,,,
ChIJhxzRL3upQjQRKQOB-m7B2oM,AL CICCHETTO HUASHAN BISTRO義麵坊華山小酒吧,100台灣臺北市中正區梅花里八德路一段40號,義大利料理,中,https://www.google.com/maps/search/?api=1&query=AL%20CICCHETTO%20HUASHAN%20BISTRO%E7%BE%A9%E9%BA%B5%E5%9D%8A%E8%8F%AF%E5%B1%B1%E5%B0%8F%E9%85%92%E5%90%A7&query_place_id=ChIJhxzRL3upQjQRKQOB-m7B2oM,,,
ChIJT2Oz1pKrQjQRRnykvhE9Bns,ALL DAY ROASTING COMPANY 民生店,105台灣台北市松山區介寿里延寿街329號1樓,咖啡廳,中,https://www.google.com/maps/search/?api=1&query=ALL%20DAY%20ROASTING%20COMPANY%20%E6%B0%91%E7%94%9F%E5%BA%97&query_place_id=ChIJT2Oz1pKrQjQRRnykvhE9Bns,,,
