place_id,name,address,cuisine,parent_friendly_level,google_maps_url,phone,website_url,reservation_url
ChIJY1XfgzypQjQRD-YiW1Z8Iuw,FUNPASTO 放鬆吃-行天宮店 地中海飲食&早午餐&晚餐&咖啡,104台灣臺北市中山區中吉里民生東路二段138號,早午餐,高,https://www.google.com/maps/search/?api=1&query=FUNPASTO%20%E6%94%BE%E9%AC%86%E5%90%83-%E8%A1%8C%E5%A4%A9%E5%AE%AE%E5%BA%97%20%E5%9C%B0%E4%B8%AD%E6%B5%B7%E9%A3%B2%E9%A3%9F%26%E6%97%A9%E5%8D%88%E9%A4%90%26%E6%99%9A%E9%A4%90%26%E5%92%96%E5%95%A1&query_place_id=ChIJY1XfgzypQjQRD-YiW1Z8Iuw,,,
ChIJkwhy1ZKrQjQR7TwgoE858CE,GiraPizza 旋轉披薩,105台灣臺北市松山區中華里敦化北路165巷6號,披薩,高,https://www.google.com/maps/search/?api=1&query=GiraPizza%20%E6%97%8B%E8%BD%89%E6%8A%AB%E8%96%A9&query_place_id=ChIJkwhy1ZKrQjQR7TwgoE858CE,,,
ChIJeewawLWrQjQRndmzbVEaSDI,GMS coffee 特波咖啡,115台灣臺北市南港區西新里南港路三段16巷18弄2號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=GMS%20coffee%20%E7%89%B9%E6%B3%A2%E5%92%96%E5%95%A1&query_place_id=ChIJeewawLWrQjQRndmzbVEaSDI,,,
ChIJy-wfvAmpQjQRUizTD5r4PDg,Go義式西門店(紅樓),108台灣臺北市萬華區西門里內江街5號,義大利料理,高,https://www.google.com/maps/search/?api=1&query=Go%E7%BE%A9%E5%BC%8F%E8%A5%BF%E9%96%80%E5%BA%97(%E7%B4%85%E6%A8%93)&query_place_id=ChIJy-wfvAmpQjQRUizTD5r4PDg,,,
ChIJZxHWZiCrQjQRAdt0K4KjLmw,gonnaEAT 仁愛店,106台灣臺北市大安區仁愛路四段109號,早午餐,高,https://www.google.com/maps/search/?api=1&query=gonnaEAT%20%E4%BB%81%E6%84%9B%E5%BA%97&query_place_id=ChIJZxHWZiCrQjQRAdt0K4KjLmw,,,
ChIJxd2CXIypQjQRDilKuXoB97Q,gonnaEAT 京站店,103台灣台北市大同区承德路一段1號1F經典大道,早午餐,高,https://www.google.com/maps/search/?api=1&query=gonnaEAT%20%E4%BA%AC%E7%AB%99%E5%BA%97&query_place_id=ChIJxd2CXIypQjQRDilKuXoB97Q,,,
ChIJgbDnHYytQjQRXFUA67jfRe8,gonnaEAT 南港店,115台灣台北市南港区三重里经贸二路186-1號中信金融園區C栋1F,早午餐,高,https://www.google.com/maps/search/?api=1&query=gonnaEAT%20%E5%8D%97%E6%B8%AF%E5%BA%97&query_place_id=ChIJgbDnHYytQjQRXFUA67jfRe8,,,
ChIJ22KOy-irQjQRnrFOQj_aanw,gonnaPLUS地中海健康旗艦餐廳,110台灣臺北市信義區新仁里光復南路133號松山文創園區生態池畔旁,地中海料理,高,https://www.google.com/maps/search/?api=1&query=gonnaPLUS%E5%9C%B0%E4%B8%AD%E6%B5%B7%E5%81%A5%E5%BA%B7%E6%97%97%E8%89%A6%E9%A4%90%E5%BB%B3&query_place_id=ChIJ22KOy-irQjQRnrFOQj_aanw,,,
ChIJIf-zrMyrQjQR_itasHwIbkc,Grab a Bite 幸福提食,106台灣臺北市大安區通安里通化街150號,早午餐,高,https://www.google.com/maps/search/?api=1&query=Grab%20a%20Bite%20%E5%B9%B8%E7%A6%8F%E6%8F%90%E9%A3%9F&query_place_id=ChIJIf-zrMyrQjQR_itasHwIbkc,,,
ChIJlSAfC4KpQjQRPK_o-n52sn0,Gusto Pizza,100台灣臺北市中正區民炤里連雲街74之1號,披薩,高,https://www.google.com/maps/search/?api=1&query=Gusto%20Pizza&query_place_id=ChIJlSAfC4KpQjQRPK_o-n52sn0,,,
ChIJz26kS7itQjQR1JhpoEVAXkM,Hao & TOAST 豪吐司,11449台灣臺北市內湖區港華里港華街127號,早午餐,高,https://www.google.com/maps/search/?api=1&query=Hao%20%26%20TOAST%20%E8%B1%AA%E5%90%90%E5%8F%B8&query_place_id=ChIJz26kS7itQjQR1JhpoEVAXkM,,,
ChIJpUct45qtQjQRPud36sdNn7Y,Hearty Sandwich 哈媞手作三明治-內湖店,114台灣臺北市內湖區內湖路一段591巷15弄1號,早午餐,高,https://www.google.com/maps/search/?api=1&query=Hearty%20Sandwich%20%E5%93%88%E5%AA%9E%E6%89%8B%E4%BD%9C%E4%B8%89%E6%98%8E%E6%B2%BB-%E5%85%A7%E6%B9%96%E5%BA%97&query_place_id=ChIJpUct45qtQjQRPud36sdNn7Y,,,
ChIJtSptShKtQjQRYdGlg9uR6Xk,Herbar 喝吧BPA樂活店,114台灣臺北市內湖區五分里五分街60號,小酒館/餐酒館,高,https://www.google.com/maps/search/?api=1&query=Herbar%20%E5%96%9D%E5%90%A7BPA%E6%A8%82%E6%B4%BB%E5%BA%97&query_place_id=ChIJtSptShKtQjQRYdGlg9uR6Xk,,,
ChIJ-xu50L6rQjQR-80MoLznv44,Hërs biströ她,110台灣臺北市信義區新仁里忠孝東路四段553巷22弄4號,早午餐,高,https://www.google.com/maps/search/?api=1&query=H%C3%ABrs%20bistr%C3%B6%E5%A5%B9&query_place_id=ChIJ-xu50L6rQjQR-80MoLznv44,,,
ChIJoTpjJACvQjQRp1eoECTEak4,HeyBrown 嘿布朗咖啡館,112台灣臺北市北投區振華里石牌路二段68巷1號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=HeyBrown%20%E5%98%BF%E5%B8%83%E6%9C%97%E5%92%96%E5%95%A1%E9%A4%A8&query_place_id=ChIJoTpjJACvQjQRp1eoECTEak4,,,
ChIJ30htQ9SrQjQRYDoLUkQf9vk,hi kidsroom 하이키즈룸 嗨有趣,10491台灣臺北市中山區民權東路三段60巷5號,親子餐廳,高,https://www.google.com/maps/search/?api=1&query=hi%20kidsroom%20%ED%95%98%EC%9D%B4%ED%82%A4%EC%A6%88%EB%A3%B8%20%E5%97%A8%E6%9C%89%E8%B6%A3&query_place_id=ChIJ30htQ9SrQjQRYDoLUkQf9vk,,,
ChIJSQGJ-umrQjQRRfk3xwerc-s,Hibi 日々咖啡,106台灣台北市大安区黎孝里安居街8巷19號1樓,早午餐,高,https://www.google.com/maps/search/?api=1&query=Hibi%20%E6%97%A5%E3%80%85%E5%92%96%E5%95%A1&query_place_id=ChIJSQGJ-umrQjQRRfk3xwerc-s,,,
ChIJgZeTeMqrQjQRBURzXcm8ChU,Ho Kitchen,110台灣臺北市信義區景聯里基隆路二段39巷29號,義大利料理,高,https://www.google.com/maps/search/?api=1&query=Ho%20Kitchen&query_place_id=ChIJgZeTeMqrQjQRBURzXcm8ChU,,,
ChIJVQR_uWusQjQRYNp5Wdmei40,Ho'me廚房&親子友善餐廳,"79號, 文湖街內湖區臺北市台灣 11445",親子餐廳,高,https://www.google.com/maps/search/?api=1&query=Ho'me%E5%BB%9A%E6%88%BF%26%E8%A6%AA%E5%AD%90%E5%8F%8B%E5%96%84%E9%A4%90%E5%BB%B3&query_place_id=ChIJVQR_uWusQjQRYNp5Wdmei40,,,
ChIJ7wHLoAWsQjQRSAO5dEd3Yw4,Housebistro好適廚坊,10463台灣臺北市中山區大直里大直街9巷1號,美式料理,高,https://www.google.com/maps/search/?api=1&query=Housebistro%E5%A5%BD%E9%81%A9%E5%BB%9A%E5%9D%8A&query_place_id=ChIJ7wHLoAWsQjQRSAO5dEd3Yw4,,,
ChIJkyaT41arQjQRclmpIHfVzYA,HOW齊早午餐,105台灣臺北市松山區復勢里八德路三段155巷1號號1,早午餐,高,https://www.google.com/maps/search/?api=1&query=HOW%E9%BD%8A%E6%97%A9%E5%8D%88%E9%A4%90&query_place_id=ChIJkyaT41arQjQRclmpIHfVzYA,,,
ChIJbWZdoXypQjQRdEGjQX80M18,I'M PASTA 光華店,100台灣臺北市中正區梅花里八德路一段82巷9弄7號,義大利料理,高,https://www.google.com/maps/search/?api=1&query=I'M%20PASTA%20%E5%85%89%E8%8F%AF%E5%BA%97&query_place_id=ChIJbWZdoXypQjQRdEGjQX80M18,,,
ChIJiX_KAgCvQjQR2ZQV-QpyxsY,I'm Pasta士林店,111台灣臺北市士林區承德里後港街2號,義大利料理,高,https://www.google.com/maps/search/?api=1&query=I'm%20Pasta%E5%A3%AB%E6%9E%97%E5%BA%97&query_place_id=ChIJiX_KAgCvQjQR2ZQV-QpyxsY,,,
ChIJybXm82CpQjQRz8GJIZTlc9Y,i'm pasta松江店,104台灣臺北市中山區中央里南京東路二段115巷3弄2-1號,義大利料理,高,https://www.google.com/maps/search/?api=1&query=i'm%20pasta%E6%9D%BE%E6%B1%9F%E5%BA%97&query_place_id=ChIJybXm82CpQjQRz8GJIZTlc9Y,,,
ChIJFWU-qxOqQjQRO3K39porruo,I'm PASTA萬芳店,116台灣臺北市文山區興得里興隆路三段112巷2弄11號,義大利料理,高,https://www.google.com/maps/search/?api=1&query=I'm%20PASTA%E8%90%AC%E8%8A%B3%E5%BA%97&query_place_id=ChIJFWU-qxOqQjQRO3K39porruo,,,
ChIJyb4-A6GrQjQR3qyOaip3b7s,iCC囍咖啡義式餐廳忠孝店,110台灣臺北市信義區松光里忠孝東路五段524巷8號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=iCC%E5%9B%8D%E5%92%96%E5%95%A1%E7%BE%A9%E5%BC%8F%E9%A4%90%E5%BB%B3%E5%BF%A0%E5%AD%9D%E5%BA%97&query_place_id=ChIJyb4-A6GrQjQR3qyOaip3b7s,,,
ChIJV6bN8L2sQjQR30dxySApQzM,ieat早午餐,114台灣臺北市內湖區金湖里成功路五段69號號,早午餐,高,https://www.google.com/maps/search/?api=1&query=ieat%E6%97%A9%E5%8D%88%E9%A4%90&query_place_id=ChIJV6bN8L2sQjQR30dxySApQzM,,,
ChIJjZr8CaipQjQRcnGTYBoMjMQ,iHERE tea&cafe 西門頂級奶茶專家 X 冬仙堂,108台灣臺北市萬華區福音里貴陽街二段112號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=iHERE%20tea%26cafe%20%E8%A5%BF%E9%96%80%E9%A0%82%E7%B4%9A%E5%A5%B6%E8%8C%B6%E5%B0%88%E5%AE%B6%20X%20%E5%86%AC%E4%BB%99%E5%A0%82&query_place_id=ChIJjZr8CaipQjQRcnGTYBoMjMQ,,,
ChIJ6RTf4eerQjQReMf8R80ZZsU,IKEA 瑞典餐廳 台北城市店 小巨蛋,105台灣臺北市松山區中正里敦化北路100號B1,早午餐,高,https://www.google.com/maps/search/?api=1&query=IKEA%20%E7%91%9E%E5%85%B8%E9%A4%90%E5%BB%B3%20%E5%8F%B0%E5%8C%97%E5%9F%8E%E5%B8%82%E5%BA%97%20%E5%B0%8F%E5%B7%A8%E8%9B%8B&query_place_id=ChIJ6RTf4eerQjQReMf8R80ZZsU,,,
ChIJu-P6-H2rQjQRWseKixF7B-Y,IKEA瑞典餐廳 內湖店,114台灣臺北市內湖區舊宗路一段128號,瑞典料理,高,https://www.google.com/maps/search/?api=1&query=IKEA%E7%91%9E%E5%85%B8%E9%A4%90%E5%BB%B3%20%E5%85%A7%E6%B9%96%E5%BA%97&query_place_id=ChIJu-P6-H2rQjQRWseKixF7B-Y,,,
ChIJeegCW7ivQjQR-ECgwsUzRSY,iL Vicino 奇諾義式餐廳,111台灣臺北市士林區天玉里中山北路七段59號,義大利料理,高,https://www.google.com/maps/search/?api=1&query=iL%20Vicino%20%E5%A5%87%E8%AB%BE%E7%BE%A9%E5%BC%8F%E9%A4%90%E5%BB%B3&query_place_id=ChIJeegCW7ivQjQR-ECgwsUzRSY,,,
ChIJw2A9BK2pQjQRg6KC98gL3co,inn cafe 西門店,108台灣臺北市萬華區西門里成都路27巷8號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=inn%20cafe%20%E8%A5%BF%E9%96%80%E5%BA%97&query_place_id=ChIJw2A9BK2pQjQRg6KC98gL3co,,,
ChIJLddjuoWpQjQR305xoI6W43Y,inn cafe 師大店,106台灣臺北市大安區龍泉里龍泉街7號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=inn%20cafe%20%E5%B8%AB%E5%A4%A7%E5%BA%97&query_place_id=ChIJLddjuoWpQjQR305xoI6W43Y,,,
ChIJ6ere6rurQjQRCmicPiS523g,INPARADISE 饗饗 微風信義店,110台灣台北市信义区忠孝東路五段68號46樓微風信義,吃到飽,高,https://www.google.com/maps/search/?api=1&query=INPARADISE%20%E9%A5%97%E9%A5%97%20%E5%BE%AE%E9%A2%A8%E4%BF%A1%E7%BE%A9%E5%BA%97&query_place_id=ChIJ6ere6rurQjQRCmicPiS523g,,,
ChIJt7vNFFSvQjQRp-Cw_uCjY8k,INTRO Kitchen,11162台灣臺北市士林區福佳里基河路300巷21號,早午餐,高,https://www.google.com/maps/search/?api=1&query=INTRO%20Kitchen&query_place_id=ChIJt7vNFFSvQjQRp-Cw_uCjY8k,,,
ChIJBZALI_irQjQRxCx2wn6okX0,ivette Da An,106台灣臺北市大安區仁愛里敦化南路一段270巷21號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=ivette%20Da%20An&query_place_id=ChIJBZALI_irQjQRxCx2wn6okX0,,,
ChIJv2EeWrGvQjQRN758oKP7KUg,J’adore pasta,111台灣臺北市士林區前港里後港街177號1樓,義大利料理,高,https://www.google.com/maps/search/?api=1&query=J%E2%80%99adore%20pasta&query_place_id=ChIJv2EeWrGvQjQRN758oKP7KUg,,,
ChIJk8-Zk9mrQjQRBEnxj2z9AG0,J&R義法,106台灣臺北市大安區誠安里忠孝東路三段251巷13弄2號1樓,義大利料理,高,https://www.google.com/maps/search/?api=1&query=J%26R%E7%BE%A9%E6%B3%95&query_place_id=ChIJk8-Zk9mrQjQRBEnxj2z9AG0,,,
ChIJ9ToZ2JKrQjQRQ3vAM8GGvls,J12 Caf'e 有機咖啡,105台灣臺北市松山區自強里延壽街324號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=J12%20Caf'e%20%E6%9C%89%E6%A9%9F%E5%92%96%E5%95%A1&query_place_id=ChIJ9ToZ2JKrQjQRQ3vAM8GGvls,,,
ChIJ5xyebaypQjQRKeqNEK_tcRc,Jana café 嚼咖啡餐廳,106台灣臺北市大安區古風里泰順街60巷27號1樓,義大利料理,高,https://www.google.com/maps/search/?api=1&query=Jana%20caf%C3%A9%20%E5%9A%BC%E5%92%96%E5%95%A1%E9%A4%90%E5%BB%B3&query_place_id=ChIJ5xyebaypQjQRKeqNEK_tcRc,,,
ChIJafvjYtqrQjQR1qe5eQ4T84w,JAPOLI義大利餐酒館,106台灣台北市大安区忠孝东路四段49巷2號 B1F,義大利料理,高,https://www.google.com/maps/search/?api=1&query=JAPOLI%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%A4%90%E9%85%92%E9%A4%A8&query_place_id=ChIJafvjYtqrQjQR1qe5eQ4T84w,,,
ChIJpyXLkYCuQjQRWFAV7u5zS1o,JB's Diner,111台灣臺北市士林區天玉里天玉街38巷16弄2號,美式料理,高,https://www.google.com/maps/search/?api=1&query=JB's%20Diner&query_place_id=ChIJpyXLkYCuQjQRWFAV7u5zS1o,,,
ChIJTRQvKDeqQjQRVsS5R68NLUU,Jn'F 義大利麵 比薩 安居店,106台灣臺北市大安區黎孝里安居街34巷5號,義大利料理,高,https://www.google.com/maps/search/?api=1&query=Jn'F%20%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5%20%E6%AF%94%E8%96%A9%20%E5%AE%89%E5%B1%85%E5%BA%97&query_place_id=ChIJTRQvKDeqQjQRVsS5R68NLUU,,,
ChIJJXnWJ3mrQjQRhAAAseqeQss,JODA CAFE 松山八德店,10563台灣臺北市松山區復盛里八德路四段16號1樓,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=JODA%20CAFE%20%E6%9D%BE%E5%B1%B1%E5%85%AB%E5%BE%B7%E5%BA%97&query_place_id=ChIJJXnWJ3mrQjQRhAAAseqeQss,,,
ChIJGb41NLupQjQRIfpcZcaILGs,JODO 飯糰咖啡手作專門店 台北汀州店,100台灣臺北市中正區文盛里汀州路三段131號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=JODO%20%E9%A3%AF%E7%B3%B0%E5%92%96%E5%95%A1%E6%89%8B%E4%BD%9C%E5%B0%88%E9%96%80%E5%BA%97%20%E5%8F%B0%E5%8C%97%E6%B1%80%E5%B7%9E%E5%BA%97&query_place_id=ChIJGb41NLupQjQRIfpcZcaILGs,,,
ChIJ_8Sdei6tQjQRhVPMy3kSdGM,John's Pizzeria 小約翰手工披薩-西湖店,114台灣臺北市內湖區西湖里內湖路一段285號2樓,披薩,高,https://www.google.com/maps/search/?api=1&query=John's%20Pizzeria%20%E5%B0%8F%E7%B4%84%E7%BF%B0%E6%89%8B%E5%B7%A5%E6%8A%AB%E8%96%A9-%E8%A5%BF%E6%B9%96%E5%BA%97&query_place_id=ChIJ_8Sdei6tQjQRhVPMy3kSdGM,,,
ChIJZ9CRgSCrQjQRj6jvOMwic5A,John's Pizzeria 小約翰手工披薩(三民店),105台灣臺北市松山區三民里三民路151號1樓,披薩,高,https://www.google.com/maps/search/?api=1&query=John's%20Pizzeria%20%E5%B0%8F%E7%B4%84%E7%BF%B0%E6%89%8B%E5%B7%A5%E6%8A%AB%E8%96%A9(%E4%B8%89%E6%B0%91%E5%BA%97)&query_place_id=ChIJZ9CRgSCrQjQRj6jvOMwic5A,,,
ChIJ1W2EMSCpQjQRe7XFB7_R9Ak,JONAJA就那家早午餐,104台灣臺北市中山區行政里農安街231號,早午餐,高,https://www.google.com/maps/search/?api=1&query=JONAJA%E5%B0%B1%E9%82%A3%E5%AE%B6%E6%97%A9%E5%8D%88%E9%A4%90&query_place_id=ChIJ1W2EMSCpQjQRe7XFB7_R9Ak,,,
ChIJVZ7NeK-pQjQRL8Jd_o9Ck6s,JSP 呷尚寶艋舺店,108台灣臺北市萬華區頂碩里艋舺大道118號,早午餐,高,https://www.google.com/maps/search/?api=1&query=JSP%20%E5%91%B7%E5%B0%9A%E5%AF%B6%E8%89%8B%E8%88%BA%E5%BA%97&query_place_id=ChIJVZ7NeK-pQjQRL8Jd_o9Ck6s,,,
ChIJJUA-xZKuQjQROpFGdtdB2z0,JSP呷尚宝北投石牌致遠店（自強街）,112台灣臺北市北投區福興里自強街67號,早午餐,高,https://www.google.com/maps/search/?api=1&query=JSP%E5%91%B7%E5%B0%9A%E5%AE%9D%E5%8C%97%E6%8A%95%E7%9F%B3%E7%89%8C%E8%87%B4%E9%81%A0%E5%BA%97%EF%BC%88%E8%87%AA%E5%BC%B7%E8%A1%97%EF%BC%89&query_place_id=ChIJJUA-xZKuQjQROpFGdtdB2z0,,,
ChIJ-VvoIo-rQjQRB8OR5p2yJD0,Kaffi Bakki（咖啡、早午餐）,"1樓, No. 19之2號虎林街164巷安康里信義區臺北市台灣 110",咖啡廳,高,https://www.google.com/maps/search/?api=1&query=Kaffi%20Bakki%EF%BC%88%E5%92%96%E5%95%A1%E3%80%81%E6%97%A9%E5%8D%88%E9%A4%90%EF%BC%89&query_place_id=ChIJ-VvoIo-rQjQRB8OR5p2yJD0,,,
ChIJHy61KmerQjQR8yhICwzF4lI,Kingmauii 金茂宜咖啡 台北小巨蛋直營店,10595台灣臺北市松山區東勢里南京東路四段75巷14弄1號1樓,早午餐,高,https://www.google.com/maps/search/?api=1&query=Kingmauii%20%E9%87%91%E8%8C%82%E5%AE%9C%E5%92%96%E5%95%A1%20%E5%8F%B0%E5%8C%97%E5%B0%8F%E5%B7%A8%E8%9B%8B%E7%9B%B4%E7%87%9F%E5%BA%97&query_place_id=ChIJHy61KmerQjQR8yhICwzF4lI,,,
ChIJkTQqSterQjQRHj5tRQ5XgO0,Kitchen Island 中島,106台灣臺北市大安區義村里忠孝東路三段276巷12號,美式料理,高,https://www.google.com/maps/search/?api=1&query=Kitchen%20Island%20%E4%B8%AD%E5%B3%B6&query_place_id=ChIJkTQqSterQjQRHj5tRQ5XgO0,,,
ChIJG1cduBerQjQRm_ttQ09Tn6U,Kitkit創意川食（東豐店),106台灣臺北市大安區德安里東豐街51號號1樓,中式料理,高,https://www.google.com/maps/search/?api=1&query=Kitkit%E5%89%B5%E6%84%8F%E5%B7%9D%E9%A3%9F%EF%BC%88%E6%9D%B1%E8%B1%90%E5%BA%97)&query_place_id=ChIJG1cduBerQjQRm_ttQ09Tn6U,,,
ChIJ2d3veACrQjQR6mOAd8KhS8g,KK PASTA義大利麵餐盒、醬料包販售（預訂為主、五六日公休）,110台灣臺北市信義區三張里莊敬路325巷32號巷子右轉後方1樓,義大利料理,高,https://www.google.com/maps/search/?api=1&query=KK%20PASTA%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5%E9%A4%90%E7%9B%92%E3%80%81%E9%86%AC%E6%96%99%E5%8C%85%E8%B2%A9%E5%94%AE%EF%BC%88%E9%A0%90%E8%A8%82%E7%82%BA%E4%B8%BB%E3%80%81%E4%BA%94%E5%85%AD%E6%97%A5%E5%85%AC%E4%BC%91%EF%BC%89&query_place_id=ChIJ2d3veACrQjQR6mOAd8KhS8g,,,
ChIJhVCbiuKrQjQRsOhnYoL8Ipg,la mole taipei,10491台灣臺北市中山區江寧里建國北路二段151巷12號,義大利料理,高,https://www.google.com/maps/search/?api=1&query=la%20mole%20taipei&query_place_id=ChIJhVCbiuKrQjQRsOhnYoL8Ipg,,,
ChIJ3eVGaACtQjQRgQvpyfaX5Fs,La Ohana (LaLaport南港店),115台灣臺北市南港區經貿二路131號5 樓,美式料理,高,https://www.google.com/maps/search/?api=1&query=La%20Ohana%20(LaLaport%E5%8D%97%E6%B8%AF%E5%BA%97)&query_place_id=ChIJ3eVGaACtQjQRgQvpyfaX5Fs,,,
ChIJ3V_A_X-uQjQRsJD4Uk8blAw,LA PASTA 義麵屋 天母店,111台灣臺北市士林區天玉里中山北路七段31號,義大利料理,高,https://www.google.com/maps/search/?api=1&query=LA%20PASTA%20%E7%BE%A9%E9%BA%B5%E5%B1%8B%20%E5%A4%A9%E6%AF%8D%E5%BA%97&query_place_id=ChIJ3V_A_X-uQjQRsJD4Uk8blAw,,,
ChIJlww7h4KpQjQRB0h1cf2HWQQ,Labu cafe,100台灣臺北市中正區三愛里信義路二段161巷2弄7號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=Labu%20cafe&query_place_id=ChIJlww7h4KpQjQRB0h1cf2HWQQ,,,
ChIJvyEm0oarQjQRBvWRQRu1aCE,Lady nara曼谷新泰式料理 台北南港CITYLINK店,115台灣臺北市南港區新光里忠孝東路七段299號C棟10樓,泰式料理,高,https://www.google.com/maps/search/?api=1&query=Lady%20nara%E6%9B%BC%E8%B0%B7%E6%96%B0%E6%B3%B0%E5%BC%8F%E6%96%99%E7%90%86%20%E5%8F%B0%E5%8C%97%E5%8D%97%E6%B8%AFCITYLINK%E5%BA%97&query_place_id=ChIJvyEm0oarQjQRBvWRQRu1aCE,,,
ChIJYZET8h2rQjQRm4P2CFs6c_c,Lazy Pasta 慵懶義式廚房大安國館店,106台灣臺北市大安區正聲里光復南路346巷22號1樓,義大利料理,高,https://www.google.com/maps/search/?api=1&query=Lazy%20Pasta%20%E6%85%B5%E6%87%B6%E7%BE%A9%E5%BC%8F%E5%BB%9A%E6%88%BF%E5%A4%A7%E5%AE%89%E5%9C%8B%E9%A4%A8%E5%BA%97&query_place_id=ChIJYZET8h2rQjQRm4P2CFs6c_c,,,
ChIJCzyqUWurQjQR3tguNgmGM3A,Lazy Pasta 慵懶義式廚房文山萬芳店,116台灣臺北市文山區興隆路三段36巷16弄2號1樓,義大利料理,高,https://www.google.com/maps/search/?api=1&query=Lazy%20Pasta%20%E6%85%B5%E6%87%B6%E7%BE%A9%E5%BC%8F%E5%BB%9A%E6%88%BF%E6%96%87%E5%B1%B1%E8%90%AC%E8%8A%B3%E5%BA%97&query_place_id=ChIJCzyqUWurQjQR3tguNgmGM3A,,,
ChIJ0_vBimarQjQRaWXEDcDd5qw,Lazy Pasta 慵懶義式廚房信義市府店,110台灣臺北市信義區忠孝東路五段71巷30號1樓,義大利料理,高,https://www.google.com/maps/search/?api=1&query=Lazy%20Pasta%20%E6%85%B5%E6%87%B6%E7%BE%A9%E5%BC%8F%E5%BB%9A%E6%88%BF%E4%BF%A1%E7%BE%A9%E5%B8%82%E5%BA%9C%E5%BA%97&query_place_id=ChIJ0_vBimarQjQRaWXEDcDd5qw,,,
ChIJB7UeZ9OrQjQR12B2cDQbVTY,Le Corner早餐,106台灣臺北市大安區龍圖里復興南路二段12巷1號,早午餐,高,https://www.google.com/maps/search/?api=1&query=Le%20Corner%E6%97%A9%E9%A4%90&query_place_id=ChIJB7UeZ9OrQjQR12B2cDQbVTY,,,
ChIJEWcWs66rQjQRPSid4xgfr8A,Le Mani 琢手咖啡 信義店,11064台灣臺北市信義區廣居里忠孝東路五段236巷2弄23號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=Le%20Mani%20%E7%90%A2%E6%89%8B%E5%92%96%E5%95%A1%20%E4%BF%A1%E7%BE%A9%E5%BA%97&query_place_id=ChIJEWcWs66rQjQRPSid4xgfr8A,,,
ChIJnwpmyIWtQjQReryoq_5_csE,LEAVES Cafe 午葉內湖旗艦店,114台灣臺北市內湖區瑞光路168號1樓,早午餐,高,https://www.google.com/maps/search/?api=1&query=LEAVES%20Cafe%20%E5%8D%88%E8%91%89%E5%85%A7%E6%B9%96%E6%97%97%E8%89%A6%E5%BA%97&query_place_id=ChIJnwpmyIWtQjQReryoq_5_csE,,,
ChIJLfHPyr2rQjQRSM3hOuLzSKg,LEAVES Cafe 午葉信義,110台灣臺北市信義區興雅里永吉路30巷167弄3號,早午餐,高,https://www.google.com/maps/search/?api=1&query=LEAVES%20Cafe%20%E5%8D%88%E8%91%89%E4%BF%A1%E7%BE%A9&query_place_id=ChIJLfHPyr2rQjQRSM3hOuLzSKg,,,
ChIJ4aw6bemrQjQRRiUUYLpmuC4,Leisure Cafe,105台灣臺北市松山區中華里敦化北路145巷44號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=Leisure%20Cafe&query_place_id=ChIJ4aw6bemrQjQRRiUUYLpmuC4,,,
ChIJ4xM-YwCrQjQRaOHEVzMZ1B8,Lille M 信義DREAM PLAZA店,110台灣台北市信义区兴雅里松高路11號3 樓,早午餐,高,https://www.google.com/maps/search/?api=1&query=Lille%20M%20%E4%BF%A1%E7%BE%A9DREAM%20PLAZA%E5%BA%97&query_place_id=ChIJ4xM-YwCrQjQRaOHEVzMZ1B8,,,
ChIJjy1NS7yrQjQRX7HAkCWE2e4,Lille M. Cafe & Restaurant 中山店,110台灣臺北市中山區民安里中山北路二段36巷18號,咖啡廳,高,https://www.google.com/maps/search/?api=1&query=Lille%20M.%20Cafe%20%26%20Restaurant%20%E4%B8%AD%E5%B1%B1%E5%BA%97&query_place_id=ChIJjy1NS7yrQjQRX7HAkCWE2e4,,,
ChIJ92SpoUurQjQRTaQJBo0Q-Eg,Lo&Lin July18th,105台灣臺北市松山區三民里延壽街147號1樓左側,早午餐,高,https://www.google.com/maps/search/?api=1&query=Lo%26Lin%20July18th&query_place_id=ChIJ92SpoUurQjQRTaQJBo0Q-Eg,,,
ChIJj9j7W2WrQjQR_UgmSg_0jkw,LOST and Found,106台灣臺北市大安區義安里敦化南路二段11巷50號,早午餐,高,https://www.google.com/maps/search/?api=1&query=LOST%20and%20Found&query_place_id=ChIJj9j7W2WrQjQR_UgmSg_0jkw,,,
